GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0051153	regulation of striated muscle cell differentiation	9.08e-03	9.08e-03	1	EHD2,DMPK,BMP4,BMP2,PRICKLE1,GREM1,MEG3
GO:0051155	positive regulation of striated muscle cell differentiation	1.76e-02	1.76e-02	1	EHD2,BMP4,GREM1,MEG3
GO:0045661	regulation of myoblast differentiation	1.23e-02	1.23e-02	1	BMP4,PRICKLE1
GO:0003158	endothelium development	1.31e-02	1.31e-02	1	PDE4D,FOXP1,BMP4,KDR,ADAMTS12,HEY1,CD34,MYADM,PDE2A
GO:0048589	developmental growth	3.81e-07	3.81e-07	1	IGF1,FGFR3,EVC,GLI2,NRCAM,PTK7,SEMA5A,GHR,FGF1,RTN4,NRP2,BMP4,LRP4,SEMA7A,FGF7,NKD1,APP,SLIT2,NLGN4X,LATS2,DDR2,ISLR2,S1PR1,BASP1,GAS1,NOG,SLIT3,APOD
GO:0060322	head development	1.63e-06	1.63e-06	1	GLI2,LAMB1,SMARCA1,CRISPLD2,CDK6,LHX6,SEMA5A,RTN4,TGFB3,CRISPLD1,INHBA,EGR2,BMP4,BMP2,SMO,NES,WNT2B,AMIGO2,SLIT2,NLGN4X,NTRK2,SKI,SHROOM4,TGFBR2,DLC1,COL3A1,CDK5R1,BASP1,NOG,ROBO2,COL4A1,APOD,PCDH18,FAT4,AQP1
GO:0016049	cell growth	4.84e-02	4.84e-02	1	BCAR1,KIF26A,NRCAM,SFRP1,SEMA5A,RTN4,NRP2,INHBA,SH3BP4,AGT,SEMA7A,APP,SLIT2,SFRP2,SPOCK1,MMP14,CDA,APBB2,ISLR2,GNG4,SOCS5,SPHK1,SLIT3,DACT3,ENPP1
GO:0001558	regulation of cell growth	1.51e-02	1.51e-02	1	BCAR1,KIF26A,NRCAM,SFRP1,SEMA5A,RTN4,INHBA,SH3BP4,AGT,SEMA7A,SLIT2,SFRP2,SPOCK1,MMP14,CDA,APBB2,ISLR2,GNG4,SPHK1,SLIT3,DACT3,ENPP1
GO:0061387	regulation of extent of cell growth	3.05e-02	3.05e-02	1	NRCAM,SEMA5A,RTN4,SEMA7A,ISLR2
GO:0048588	developmental cell growth	3.29e-02	3.29e-02	1	NRCAM,SEMA5A,RTN4,NRP2,SEMA7A,APP,SLIT2,ISLR2,SLIT3
GO:0030308	negative regulation of cell growth	2.68e-03	2.68e-03	1	SFRP1,SEMA5A,RTN4,INHBA,SH3BP4,SLIT2,SFRP2,CDA,APBB2,GNG4,SLIT3,DACT3,ENPP1
GO:0010171	body morphogenesis	2.14e-03	2.14e-03	1	PHLDB1,CRISPLD2,TGFB3,CRISPLD1,PHLDB2,SKI
GO:0060323	head morphogenesis	1.38e-02	1.38e-02	1	CRISPLD2,TGFB3,CRISPLD1,SKI
GO:0071559	response to transforming growth factor beta	5.18e-05	5.18e-05	1	FERMT2,BAMBI,SFRP1,SERPINE1,ASPN,LTBP2,TGFB3,FMOD,PMEPA1,THBS1,TGFB1I1,DAB2,SKI,TGFBR2,CLEC3B,COL1A2,FBN1,COL3A1,HTRA3,SOX11,PDE2A,NCOR2,ADAMTSL2
GO:0040013	negative regulation of locomotion	4.95e-07	4.95e-07	1	FBLN1,CHRD,SFRP1,SERPINE1,CXCL12,SEMA5A,DPYSL3,IGFBP5,LRP1,CCL21,THBS1,CYP1B1,TPM1,PHLDB2,SLIT2,SFRP2,THY1,NBL1,DLC1,GREM1,COL3A1,MCC,PODN,NOG,ROBO2,APOD
GO:0061383	trabecula morphogenesis	4.30e-03	4.30e-03	1	TEK,HEY1,GREM1,S1PR1
GO:0061384	heart trabecula morphogenesis	1.41e-02	1.41e-02	1	TEK,HEY1,S1PR1
GO:0040017	positive regulation of locomotion	1.75e-13	1.75e-13	1	IGF1,SNAI2,HGF,FLT4,BCAR1,FBLN1,LAMB1,SRPX2,SERPINE1,RARRES2,CXCL12,COL1A1,SEMA5A,SPARC,FGF1,PDGFRB,FOXP1,FN1,F3,NRP2,TEK,TWIST1,PLCG1,SNAI1,BMP4,BMP2,EDN2,KDR,PODXL,PDGFRA,AGT,CCL21,THBS1,FGF7,CYR61,SLIT2,ADRA2A,VEGFC,DAB2,ANGPT1,MMP14,DDR2,ROR2,HAS2,SCG2,LRRC15,SPHK1,MYADM,F2R
GO:0016337	single organismal cell-cell adhesion	2.79e-07	2.79e-07	1	FYN,IGF1,SNAI2,FSTL3,GLI2,FAT1,NRCAM,LAMB1,SRPX2,CD276,CAV1,GLI3,CXCL12,PVRL1,FOXP1,TNFSF4,SOX4,BMP4,CD93,BMP2,PODXL,PDGFRA,NT5E,CCL21,KIFC3,IGLON5,MEGF10,NLGN4X,ITGB1,THY1,KIT,ITGA5,FBLIM1,VCAM1,TGFBR2,CERCAM,IGF2,NPNT,NLGN2,HAS2,SOCS5,COL8A2,NEGR1,C1QTNF1,CD34,SELP,CDK5R1,MYADM,NTM,PRKG1,LSAMP,COL14A1,DPP4,PARVA
GO:0007159	leukocyte cell-cell adhesion	4.36e-02	4.36e-02	1	FYN,IGF1,GLI2,CD276,CAV1,GLI3,CXCL12,FOXP1,TNFSF4,SOX4,BMP4,NT5E,CCL21,ITGB1,THY1,KIT,VCAM1,TGFBR2,CERCAM,IGF2,HAS2,SOCS5,SELP,DPP4
GO:0033631	cell-cell adhesion mediated by integrin	2.70e-03	2.70e-03	1	PODXL,ITGB1,NPNT,DPP4
GO:0043062	extracellular structure organization	1.58e-61	1.58e-61	1	DCN,PHLDB1,TIMP2,VCAN,ELN,COL11A1,ACTN1,FSCN1,FBLN1,FAP,COL5A3,PLOD1,COL16A1,ADAMTS2,MMP2,NID2,LEPREL1,LAMB1,COL9A3,MMP11,COMP,SERPINE1,SPOCK2,COL1A1,VWF,LEPREL2,COL12A1,LAMA4,LOX,SPARC,COL7A1,EFEMP1,FN1,SDC1,NID1,MFAP2,LEPRE1,TGFB3,TGFBI,FMOD,MMP19,COL10A1,BMP4,BMP2,KDR,LOXL1,PXDN,COL5A1,MATN3,POSTN,MYH11,LOXL2,LRP4,COL4A2,AGT,THBS1,ITGA11,CYP1B1,EMILIN1,ADAMTS14,LUM,FBLN5,COL6A1,COL6A2,APP,HSPG2,ITGA10,CTSK,COL8A1,PHLDB2,CASK,SERPINH1,ITGB1,ADAMTS5,MMP14,CREB3L1,ACAN,ADAMTS4,ITGA5,VCAM1,DDR2,COL6A3,FBLN2,ITGA2,COL1A2,JAM3,FBN1,MFAP4,GREM1,TNXB,BMP1,COL3A1,NPNT,SDC2,HAS2,COL8A2,EFEMP2,SH3PXD2B,PLEC,BGN,COL4A1,COL14A1,COL4A5,SULF2,COL27A1,COL4A6,MFAP5,DPP4,COL5A2,COL15A1,COL6A6,ITGA1
GO:0030198	extracellular matrix organization	1.08e-61	1.08e-61	1	DCN,PHLDB1,TIMP2,VCAN,ELN,COL11A1,ACTN1,FSCN1,FBLN1,FAP,COL5A3,PLOD1,COL16A1,ADAMTS2,MMP2,NID2,LEPREL1,LAMB1,COL9A3,MMP11,COMP,SERPINE1,SPOCK2,COL1A1,VWF,LEPREL2,COL12A1,LAMA4,LOX,SPARC,COL7A1,EFEMP1,FN1,SDC1,NID1,MFAP2,LEPRE1,TGFB3,TGFBI,FMOD,MMP19,COL10A1,BMP4,BMP2,KDR,LOXL1,PXDN,COL5A1,MATN3,POSTN,MYH11,LOXL2,LRP4,COL4A2,AGT,THBS1,ITGA11,CYP1B1,EMILIN1,ADAMTS14,LUM,FBLN5,COL6A1,COL6A2,APP,HSPG2,ITGA10,CTSK,COL8A1,PHLDB2,CASK,SERPINH1,ITGB1,ADAMTS5,MMP14,CREB3L1,ACAN,ADAMTS4,ITGA5,VCAM1,DDR2,COL6A3,FBLN2,ITGA2,COL1A2,JAM3,FBN1,MFAP4,GREM1,TNXB,BMP1,COL3A1,NPNT,SDC2,HAS2,COL8A2,EFEMP2,SH3PXD2B,PLEC,BGN,COL4A1,COL14A1,COL4A5,SULF2,COL27A1,COL4A6,MFAP5,DPP4,COL5A2,COL15A1,COL6A6,ITGA1
GO:0071711	basement membrane organization	8.19e-05	8.19e-05	1	PHLDB1,NID2,NID1,PHLDB2,COL4A1
GO:0097435	fibril organization	2.91e-03	2.91e-03	1	COL5A1,MFAP4,COL3A1
GO:0043206	extracellular fibril organization	4.68e-04	4.68e-04	1	COL5A1,MFAP4,COL3A1
GO:0022617	extracellular matrix disassembly	5.20e-26	5.20e-26	1	DCN,TIMP2,ELN,COL11A1,FSCN1,FAP,COL5A3,COL16A1,MMP2,LAMB1,COL9A3,MMP11,COL1A1,COL12A1,COL7A1,FN1,NID1,MMP19,COL10A1,COL5A1,COL4A2,COL6A1,COL6A2,HSPG2,CTSK,COL8A1,ADAMTS5,MMP14,ACAN,ADAMTS4,DDR2,COL6A3,COL1A2,FBN1,BMP1,COL3A1,COL8A2,SH3PXD2B,COL4A1,COL14A1,COL4A5,COL4A6,DPP4,COL5A2,COL15A1,COL6A6
GO:1903053	regulation of extracellular matrix organization	9.22e-05	9.22e-05	1	PHLDB1,FSCN1,FAP,AGT,PHLDB2,DDR2,DPP4
GO:1903055	positive regulation of extracellular matrix organization	2.15e-03	2.15e-03	1	PHLDB1,FSCN1,PHLDB2,DDR2
GO:0010715	regulation of extracellular matrix disassembly	2.70e-03	2.70e-03	1	FSCN1,FAP,DDR2,DPP4
GO:0010716	negative regulation of extracellular matrix disassembly	2.89e-02	2.89e-02	1	FAP,DPP4
GO:0090091	positive regulation of extracellular matrix disassembly	1.82e-02	1.82e-02	1	FSCN1,DDR2
GO:0071774	response to fibroblast growth factor	1.86e-03	1.86e-03	1	FYN,GPC1,FGFR3,SFRP1,FGF1,PDGFRB,ITPR2,NR4A1,PLCG1,KRAS,PDGFRA,SPRY2,THBS1,FGF7,KIT,IRS1,EGR3,NOG,SULF2
GO:0044344	cellular response to fibroblast growth factor stimulus	1.63e-03	1.63e-03	1	FYN,GPC1,FGFR3,SFRP1,FGF1,PDGFRB,ITPR2,NR4A1,PLCG1,KRAS,PDGFRA,SPRY2,THBS1,FGF7,KIT,IRS1,EGR3,NOG,SULF2
GO:0002683	negative regulation of immune system process	2.13e-03	2.13e-03	1	FSTL3,SFRP1,CDK6,GLI3,CXCL12,TNFSF4,TGFB3,INHBA,BMP4,LRRC17,CCL21,THBS1,SLIT2,THY1,NBL1,RUNX1,GREM1,COL3A1,SOCS5,SOX11,APOD,CR1
GO:0060324	face development	2.15e-02	2.15e-02	1	CRISPLD2,TGFB3,CRISPLD1,SKI
GO:0009791	post-embryonic development	8.60e-04	8.60e-04	1	EFEMP1,MFAP2,BMP4,FBN1
GO:0009886	post-embryonic morphogenesis	9.40e-05	9.40e-05	1	EFEMP1,MFAP2,FBN1
GO:0030155	regulation of cell adhesion	1.08e-10	1.08e-10	1	CYTH3,FYN,IGF1,SNAI2,EPHA3,FSTL3,GLI2,NUAK1,FBLN1,COL16A1,CHRD,ABL1,CD276,SFRP1,CDK6,CAV1,SERPINE1,GLI3,CXCL12,SEMA5A,FN1,TNFSF4,TEK,TGFBI,PLAU,BMP4,BMP2,KDR,PODXL,CD36,CCL21,THBS1,CYP1B1,TPM1,EPHA2,PHLDB2,SFRP2,CASK,SPOCK1,THY1,ANGPT1,FZD7,VCAM1,TGFBR2,DLC1,IGF2,DAPK3,NPNT,HAS2,SOCS5,C1QTNF1,MYADM,PRKG1,APOD,DPP4,TGM2
GO:0010810	regulation of cell-substrate adhesion	8.60e-08	8.60e-08	1	EPHA3,FBLN1,COL16A1,SFRP1,CDK6,SERPINE1,FN1,TEK,PLAU,KDR,CD36,CCL21,THBS1,PHLDB2,CASK,SPOCK1,FZD7,DLC1,DAPK3,NPNT,MYADM,APOD
GO:0001952	regulation of cell-matrix adhesion	5.13e-07	5.13e-07	1	EPHA3,COL16A1,SFRP1,CDK6,SERPINE1,TEK,PLAU,KDR,CD36,CCL21,THBS1,PHLDB2,CASK,DLC1,DAPK3,APOD
GO:2000097	regulation of smooth muscle cell-matrix adhesion	9.60e-05	9.60e-05	1	SERPINE1,PLAU,APOD
GO:0051893	regulation of focal adhesion assembly	4.90e-05	4.90e-05	1	EPHA3,COL16A1,SFRP1,TEK,KDR,THBS1,PHLDB2,DLC1,DAPK3,APOD
GO:0033628	regulation of cell adhesion mediated by integrin	4.71e-05	4.71e-05	1	SNAI2,SERPINE1,PLAU,PODXL,CCL21,CYP1B1,EPHA2,SFRP2,DPP4
GO:0022407	regulation of cell-cell adhesion	6.41e-03	6.41e-03	1	FYN,IGF1,SNAI2,FSTL3,GLI2,CD276,CAV1,GLI3,CXCL12,TNFSF4,BMP4,BMP2,PODXL,CCL21,THY1,VCAM1,TGFBR2,IGF2,HAS2,SOCS5,C1QTNF1,MYADM,PRKG1,DPP4
GO:0034110	regulation of homotypic cell-cell adhesion	3.33e-02	3.33e-02	1	FYN,IGF1,GLI2,CD276,CAV1,GLI3,TNFSF4,BMP4,CCL21,THY1,VCAM1,TGFBR2,IGF2,HAS2,SOCS5,C1QTNF1,PRKG1,DPP4
GO:0048729	tissue morphogenesis	1.84e-16	1.84e-16	1	SNAI2,HGF,GLI2,FOXF1,ACTA2,PTK7,FGF1,FOXP1,TCF21,PKD2,SNAI1,SOX4,BMP4,BMP2,LIF,KRT17,PODXL,SMO,COL5A1,AGT,PRICKLE1,TPM1,NKD1,EPHA2,CYR61,PHLDB2,SLIT2,SFRP2,CRB2,HMGA2,ITGB1,ADAMTS12,DAB2,THY1,SKI,ITGA5,ACTG2,TGFBR2,HEYL,HAND2,ITGA2,HEY1,DLC1,DACT1,NPNT,ZFPM2,SIX2,S1PR1,SOX11,NOG,COL4A1
GO:0048332	mesoderm morphogenesis	9.01e-04	9.01e-04	1	SNAI1,BMP4,CRB2,HMGA2,ITGB1,ITGA2,SIX2
GO:0007389	pattern specification process	1.99e-05	1.99e-05	1	CYP26B1,GLI2,CHRD,PCSK5,SFRP1,MDFI,PKD2,BMP4,BMP2,SMO,WNT2B,LRP4,NKD1,SFRP2,CRB2,SKI,NBL1,TGFBR2,HAND2,GREM1,SIX2,BASP1,NOG,COL4A1
GO:0009798	axis specification	4.91e-02	4.91e-02	1	SFRP1,MDFI,LRP4,SKI,SIX2,BASP1
GO:0003002	regionalization	4.35e-06	4.35e-06	1	CYP26B1,GLI2,CHRD,PCSK5,SFRP1,MDFI,BMP4,BMP2,SMO,WNT2B,LRP4,NKD1,CRB2,SKI,NBL1,GREM1,SIX2,BASP1,NOG
GO:0009953	dorsal/ventral pattern formation	1.12e-03	1.12e-03	1	GLI2,CHRD,SFRP1,MDFI,LRP4,NBL1,GREM1,NOG
GO:0048262	determination of dorsal/ventral asymmetry	3.08e-02	3.08e-02	1	NBL1,GREM1
GO:0009950	dorsal/ventral axis specification	3.90e-02	3.90e-02	1	SFRP1,MDFI,LRP4
GO:0048263	determination of dorsal identity	3.08e-02	3.08e-02	1	NBL1,GREM1
GO:0009954	proximal/distal pattern formation	3.04e-02	3.04e-02	1	CYP26B1,GLI2
GO:0009952	anterior/posterior pattern specification	2.14e-03	2.14e-03	1	PCSK5,BMP4,BMP2,NKD1,CRB2,SKI,SIX2,BASP1,NOG
GO:0050919	negative chemotaxis	6.65e-03	6.65e-03	1	SLIT2,SLIT3,ROBO2
GO:0050918	positive chemotaxis	2.47e-05	2.47e-05	1	HGF,CXCL12,SEMA5A,F3,BMP4,KDR,FGF7,VEGFC,ANGPT1,SCG2
GO:0044089	positive regulation of cellular component biogenesis	2.40e-02	2.40e-02	1	PHLDB1,FSCN1,COL16A1,SRPX2,SFRP1,CAV1,DPYSL3,SDC1,CTGF,TGFB3,TEK,TWIST1,KDR,LRRC4B,AGT,CCL21,TPM1,PHLDB2,IQGAP2,CDC42EP3,NLGN2,LPAR1,ARHGEF15,MAGEL2
GO:0060560	developmental growth involved in morphogenesis	7.64e-06	7.64e-06	1	FGFR3,EVC,NRCAM,PTK7,SEMA5A,FGF1,RTN4,NRP2,BMP4,SEMA7A,NKD1,APP,SLIT2,DDR2,ISLR2,S1PR1,SLIT3
GO:0003401	axis elongation	1.12e-03	1.12e-03	1	PTK7,FGF1,BMP4,NKD1
GO:0034504	protein localization to nucleus	6.98e-03	6.98e-03	1	IGF1,SNAI2,C1QTNF3,BAMBI,COL1A1,MDFI,SEMA5A,PKD2,TGFB3,BMP4,LIF,SYNE1,PRICKLE1,DAB2,BMP6,FZD7,DACT1,SPHK1,F2R,PDE2A,APOD,DACT3
GO:0044744	protein targeting to nucleus	6.76e-03	6.76e-03	1	IGF1,SNAI2,C1QTNF3,BAMBI,MDFI,SEMA5A,PKD2,TGFB3,BMP4,PRICKLE1,DAB2,BMP6,FZD7,DACT1,SPHK1,F2R,PDE2A,APOD,DACT3
GO:1900180	regulation of protein localization to nucleus	5.49e-04	5.49e-04	1	IGF1,SNAI2,C1QTNF3,BAMBI,MDFI,SEMA5A,PKD2,TGFB3,BMP4,LIF,DAB2,BMP6,FZD7,DACT1,SPHK1,PDE2A,APOD,DACT3
GO:0035295	tube development	1.78e-14	1.78e-14	1	GLI2,CHRD,PCSK5,FOXF1,HOXA1,RARRES2,GLI3,FGF1,FOXP1,ERRFI1,TCF21,PKD2,TGFB3,SOX4,BMP4,BMP2,LIF,PODXL,SMO,ALDH1A2,PDGFRA,AGT,PRICKLE1,FGF7,EPHA2,SLIT2,SFRP2,ADAMTS12,KIT,SKI,PDPN,TGFBR2,HAND2,DLC1,DACT1,NPNT,SIX2,BASP1,SOX11,NOG,ROBO2,COL4A1
GO:0035265	organ growth	1.98e-04	1.98e-04	1	FGFR3,EVC,FGF7,NLGN4X,LATS2,DDR2,S1PR1,BASP1,NOG
GO:0009790	embryo development	4.83e-20	4.83e-20	1	CYP26B1,IGF1,PHLDB1,COL11A1,GLI2,MMP2,CHRD,LAMB1,PCSK5,FOXF1,HOXA1,RARRES2,GLI3,COL1A1,COL12A1,MDFI,COL7A1,EFEMP1,FN1,MFAP2,TCF21,PKD2,TGFB3,DUSP1,INHBA,TWIST1,SNAI1,SOX4,BMP4,BMP2,KDR,SMO,ALDH1A2,COL5A1,NES,PDGFRA,COL4A2,PRICKLE1,NKD1,COL6A1,AFF3,COL8A1,PHLDB2,SFRP2,CRB2,HMGA2,ITGB1,FZD7,MMP14,KIT,SKI,ITGA5,TGFBR2,HAND2,ITGA2,HEY1,DLC1,DACT1,FBN1,SIX2,SOX7,BASP1,SOX11,MYADM,NOG,ALDH1A3,SULF2,COL5A2,MEG3,MFRP
GO:0009792	embryo development ending in birth or egg hatching	5.04e-09	5.04e-09	1	IGF1,GLI2,CHRD,PCSK5,FOXF1,HOXA1,RARRES2,COL1A1,PKD2,TGFB3,TWIST1,SOX4,BMP2,ALDH1A2,PDGFRA,PRICKLE1,NKD1,CRB2,SKI,TGFBR2,HAND2,HEY1,DLC1,SOX11,NOG,SULF2
GO:0043009	chordate embryonic development	5.04e-09	5.04e-09	1	IGF1,GLI2,CHRD,PCSK5,FOXF1,HOXA1,RARRES2,COL1A1,PKD2,TGFB3,TWIST1,SOX4,BMP2,ALDH1A2,PDGFRA,PRICKLE1,NKD1,CRB2,SKI,TGFBR2,HAND2,HEY1,DLC1,SOX11,NOG,SULF2
GO:0001701	in utero embryonic development	6.15e-04	6.15e-04	1	IGF1,FOXF1,RARRES2,PKD2,TGFB3,BMP2,HAND2,HEY1
GO:0001763	morphogenesis of a branching structure	1.77e-10	1.77e-10	1	HGF,GLI2,FOXF1,FGF1,RTN4,TCF21,PKD2,BMP4,BMP2,SMO,AGT,EPHA2,SLIT2,SFRP2,TGFBR2,NPNT,SIX2,NOG,COL4A1
GO:0030278	regulation of ossification	1.09e-11	1.09e-11	1	IGF1,SNAI2,HGF,CHRD,SFRP1,CDK6,TGFB3,ACVR2A,TWIST1,BMP4,BMP2,CHSY1,LRP4,CYR61,ECM1,BMP6,SKI,DDR2,GREM1,NPNT,S1PR1,ZHX3,SOX11,NOG,ENPP1,TWIST2
GO:0045778	positive regulation of ossification	1.46e-05	1.46e-05	1	IGF1,HGF,TGFB3,ACVR2A,BMP4,BMP2,CYR61,BMP6,DDR2,NPNT,ZHX3,SOX11
GO:0045667	regulation of osteoblast differentiation	5.29e-09	5.29e-09	1	IGF1,SNAI2,HGF,CHRD,CDK6,ACVR2A,TWIST1,BMP4,BMP2,CYR61,BMP6,SKI,DDR2,NPNT,ZHX3,SOX11,NOG,TWIST2
GO:0050865	regulation of cell activation	2.57e-02	2.57e-02	1	FYN,IGF1,GLI2,CD276,SFRP1,CAV1,GLI3,TNFSF4,INHBA,BMP4,PDGFRA,CCL21,THBS1,THY1,VCAM1,TGFBR2,IGF2,SOCS5,C1QTNF1,SELP,SOX11,THBD,PRKG1,DPP4
GO:0050866	negative regulation of cell activation	3.56e-03	3.56e-03	1	SFRP1,GLI3,TNFSF4,INHBA,BMP4,PDGFRA,SOCS5,C1QTNF1,SOX11,THBD,PRKG1
GO:0032970	regulation of actin filament-based process	1.25e-05	1.25e-05	1	EPHA3,LIMA1,CNN2,FSCN1,ABL1,SFRP1,CAV1,CXCL12,SEMA5A,PDE4D,PDGFRB,CTGF,TEK,LRP1,PDGFRA,CCL21,TPM1,PHLDB2,SLIT2,IQGAP2,GJA1,CDC42EP3,DLC1,DAPK3,MYADM,GJC1,LPAR1,PLN,ARHGEF15,MAGEL2
GO:0048863	stem cell differentiation	9.10e-09	9.10e-09	1	PHLDB1,SNAI2,HGF,EPHA3,BAMBI,SALL4,SFRP1,COL1A1,TCF21,TGFB3,TWIST1,SNAI1,BMP2,LOXL2,PDGFRA,FOXF2,PRICKLE1,TGFB1I1,PHLDB2,SFRP2,CRB2,HMGA2,DAB2,FZD7,FZD1,KIT,SKI,HEYL,HAND2,HEY1,GREM1,SIX2,HAS2,SOX11,NOG
GO:0072497	mesenchymal stem cell differentiation	6.61e-03	6.61e-03	1	PDGFRA,FZD1
GO:0072359	circulatory system development	2.55e-28	2.55e-28	1	SNAI2,GPR124,FLT4,CALCRL,GLI2,NRCAM,PCSK5,SRPX2,FOXF1,SFRP1,CAV1,HOXA1,HOXA3,SERPINE1,ACTA2,COL1A1,CPE,SEMA5A,SPARC,FGF1,PDGFRB,ERRFI1,F3,NRP2,TCF21,PKD2,TEK,TGFBI,TWIST1,NR4A1,LRP1,PLCG1,PTGIS,SNAI1,SOX4,BMP4,BMP2,KDR,SMO,SERPINF1,MYH11,LOXL2,APLNR,PDGFRA,COL4A2,THBS1,CYP1B1,PRICKLE1,TPM1,EPHA2,ECM1,RHOB,SLIT2,SFRP2,CRB2,THY1,ROBO4,ANGPT1,RUNX1,PLXDC1,ITGA5,PDPN,NEXN,TGFBR2,HEYL,HAND2,HEY1,COL1A2,DLC1,JAM3,FBN1,GREM1,COL3A1,ZFPM2,SGCD,HAS2,S1PR1,SCG2,EGFL7,CD34,SH3PXD2B,SPHK1,BASP1,SOX11,EGR3,FOXS1,NOG,THBS2,COL4A1,APOD,PARVA,MEG3,AQP1
GO:0035272	exocrine system development	4.24e-02	4.24e-02	1	HGF,TGFB3
GO:0060541	respiratory system development	1.45e-05	1.45e-05	1	GLI2,FOXF1,GLI3,ERRFI1,TCF21,TGFB3,BMP4,FGF7,SKI,PDPN,BASP1,SOX11
GO:0051051	negative regulation of transport	1.21e-03	1.21e-03	1	RHBDF1,SNAI2,GOPC,NEDD4,FBLN1,C1QTNF3,IL11,SFRP1,CAV1,SFRP4,MDFI,FN1,PKD2,INHBA,SOX4,LIF,DLG4,RAB11FIP5,AGT,THBS1,ADRA2A,PID1,IRS1,CD34,SSC5D,F2R,PDE2A,APOD,DACT3,ENPP1,PLN
GO:0051224	negative regulation of protein transport	9.87e-04	9.87e-04	1	RHBDF1,SNAI2,GOPC,FBLN1,C1QTNF3,SFRP1,MDFI,FN1,PKD2,SOX4,RAB11FIP5,ADRA2A,IRS1,CD34,SSC5D,F2R,PDE2A,APOD,DACT3
GO:0001501	skeletal system development	1.09e-25	1.09e-25	1	CYP26B1,IGF1,SNAI2,VCAN,FGFR3,EVC,GLI2,PTHLH,CHRD,PCSK5,PLS3,COMP,DLX5,HOXA1,AEBP1,COL1A1,NKX3-2,MGP,COL12A1,FOXP1,EFEMP1,LEPRE1,TWIST1,COL10A1,SOX4,RUNX2,BMP4,BMP2,LRRC17,MATN3,POSTN,LOXL2,WNT2B,PDGFRA,GDF11,ADAMTS7,CDH11,IGFBP4,HMGA2,ADAMTS12,BMP6,KIT,ACAN,SKI,EXTL1,ADAMTS4,DDR2,TGFBR2,COL1A2,FBN1,GREM1,IGF2,BMP1,SH3PXD2B,SOX11,EXT1,NOG,SULF2,PAPSS2
GO:0060348	bone development	1.18e-09	1.18e-09	1	CYP26B1,IGF1,FGFR3,EVC,PLS3,DLX5,FOXP1,LEPRE1,TWIST1,BMP4,BMP2,LRRC17,KIT,SKI,DDR2,GREM1,SH3PXD2B,SULF2
GO:0070977	bone maturation	1.15e-03	1.15e-03	1	IGF1,FGFR3,BMP2,GREM1
GO:0043931	ossification involved in bone maturation	8.24e-03	8.24e-03	1	IGF1,BMP2,GREM1
GO:0051216	cartilage development	1.03e-08	1.03e-08	1	SNAI2,FGFR3,PTHLH,NKX3-2,MGP,EFEMP1,RUNX2,BMP4,BMP2,LOXL2,WNT2B,ADAMTS7,HMGA2,ADAMTS12,GREM1,BMP1,SULF2
GO:0002062	chondrocyte differentiation	4.60e-10	4.60e-10	1	SNAI2,FGFR3,PTHLH,NKX3-2,EFEMP1,RUNX2,BMP4,BMP2,LOXL2,WNT2B,ADAMTS7,HMGA2,ADAMTS12,GREM1,SULF2
GO:0048706	embryonic skeletal system development	2.64e-05	2.64e-05	1	PCSK5,HOXA1,COL1A1,TWIST1,PDGFRA,TGFBR2,SOX11,NOG,SULF2
GO:0002009	morphogenesis of an epithelium	6.70e-13	6.70e-13	1	HGF,GLI2,FOXF1,PTK7,FGF1,FOXP1,TCF21,PKD2,SOX4,BMP4,BMP2,LIF,KRT17,PODXL,SMO,COL5A1,AGT,PRICKLE1,NKD1,EPHA2,CYR61,PHLDB2,SLIT2,SFRP2,ADAMTS12,DAB2,SKI,ITGA5,TGFBR2,HAND2,DLC1,DACT1,NPNT,SIX2,SOX11,NOG,COL4A1
GO:0003159	morphogenesis of an endothelium	2.80e-02	2.80e-02	1	FOXP1,BMP4,ADAMTS12
GO:0002011	morphogenesis of an epithelial sheet	1.43e-02	1.43e-02	1	COL5A1,CYR61,PHLDB2,ITGA5,SOX11
GO:0090504	epiboly	2.46e-04	2.46e-04	1	COL5A1,CYR61,PHLDB2,ITGA5
GO:0090505	epiboly involved in wound healing	1.96e-04	1.96e-04	1	COL5A1,CYR61,PHLDB2,ITGA5
GO:0001738	morphogenesis of a polarized epithelium	5.94e-03	5.94e-03	1	PTK7,NKD1,DAB2,DACT1
GO:0001736	establishment of planar polarity	1.58e-03	1.58e-03	1	PTK7,NKD1,DAB2,DACT1
GO:0061138	morphogenesis of a branching epithelium	2.54e-10	2.54e-10	1	HGF,GLI2,FOXF1,FGF1,TCF21,PKD2,BMP4,BMP2,SMO,AGT,EPHA2,SLIT2,SFRP2,TGFBR2,NPNT,SIX2,NOG,COL4A1
GO:0060602	branch elongation of an epithelium	1.55e-02	1.55e-02	1	FGF1,BMP4
GO:0055123	digestive system development	4.22e-06	4.22e-06	1	GLI2,PCSK5,FOXF1,RARRES2,GLI3,TCF21,SMO,BARX1,PDGFRA,KIT,DACT1,SIX2,SOX11
GO:0048565	digestive tract development	1.73e-05	1.73e-05	1	GLI2,PCSK5,FOXF1,RARRES2,GLI3,TCF21,SMO,PDGFRA,KIT,DACT1,SIX2,SOX11
GO:0007494	midgut development	2.59e-02	2.59e-02	1	FOXF1,SMO
